"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010005518","삼각산고등학교","04","공립","일반고등학교","N","단설","주간","20110301","20110301","1130510100","서울특별시 강북구 미아동","1267-38.","142818","01199","서울특별시 강북구 삼양로19길 40","(미아동,삼각산고등학교)","37.6162870851529","127.020106892432","02-980-2290","02-989-6930","http://samgaksan.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010005521","신도림고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","1153010100","서울특별시 구로구 신도림동","270-2.","152886","08200","서울특별시 구로구 경인로67길 159","(신도림동,신도림고등학교)","37.5137691","126.8822616","02-2068-7979","02-2068-7622","https://shindorim.sen.hs.kr/","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010005522","강일고등학교","04","공립","일반고등학교","N","단설","주간","20100404","20100301","1174011000","서울특별시 강동구 강일동","685-1.","134100","05213","서울특별시 강동구 아리수로98길 40","(강일동)","37.5638287267624","127.17790573834","02-428-6200","02-428-6810","http://gang-il.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 성동구","S010005523","성수고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","1120011400","서울특별시 성동구 성수동1가","685-143.","133825","04768","서울특별시 성동구 서울숲길 18",", 성수고등학교 (성수동1가)","37.547342174946","127.038252978856","02-6913-3520","02-461-3346","http://seongsu.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010005524","문현고등학교","04","공립","일반고등학교","N","단설","주간","20100301","20100301","1171010900","서울특별시 송파구 장지동",".","","05811","서울특별시 송파구 충민로 115","(장지동)","37.481244","127.128992","02-6951-8702","02-3012-0880","http://munhyeon.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010005525","진관고등학교","04","공립","일반고등학교","N","단설","주간","20090604","20090102","1138011400","서울특별시 은평구 진관동","392-1.","03302","03302","서울특별시 은평구 진관4로 26","(진관동)","37.64361","126.92443","02-358-0783","02-358-0866","http://jingwan.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010005528","구암고등학교","04","공립","일반고등학교","N","단설","주간","20120501","20120301","1162010100","서울특별시 관악구 봉천동","1712-25.","151050","08723","서울특별시 관악구 성현로 57","(봉천동,구암고등학교)","37.492457","126.950056","02-879-9823","02-879-1981","http://guahm.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010005530","신도고등학교","04","공립","일반고등학교","N","단설","주간","20110301","20110301","1138011400","서울특별시 은평구 진관동","243-1.","122200","03312","서울특별시 은평구 통일로 961","(진관동)","37.629382","126.918451","02-3157-0021","02-3157-0035","http://sindo.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010005536","해성여자고등학교","04","사립","일반고등학교","N","단설","주간","20080301","20080301","1123010400","서울특별시 동대문구 전농동","90-3.","02505","02505","서울특별시 동대문구 전농로20길 31","(전농동,해성여자고등학교)","37.580759","127.057155","070-7860-7100","070-8769-9458","http://haesung-g.hs.kr","녀"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010005541","미양고등학교","04","공립","자율고등학교","N","단설","주간","20090610","20090301","1130510100","서울특별시 강북구 미아동","837-735.","142100","01190","서울특별시 강북구 인수봉로 39",", 미양고등학교 (미아동)","37.624020","127.012109","02-982-6104","02-982-6106","http://mi-yang.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010005563","선사고등학교","04","공립","일반고등학교","N","단설","주간","20110501","20110301","1174010700","서울특별시 강동구 암사동","448.","05237","05237","서울특별시 강동구 고덕로25길 17",", 선사고등학교 (암사동)","37.556548","127.135694","02-426-1749","02-426-1748","http://sunsa.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010005566","잠일고등학교","04","공립","일반고등학교","N","단설","주간","20120506","20120301","1171010100","서울특별시 송파구 잠실동","19-2.","138220","05501","서울특별시 송파구 백제고분로 21","(잠실동)","37.51443","127.082425","02-2141-2000","02-414-9973","http://jamil.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010005573","휘봉고등학교","04","공립","일반고등학교","N","단설","주간","20120501","20120106","1123010900","서울특별시 동대문구 휘경동","43-1.","130092","02511","서울특별시 동대문구 한천로 290","(휘경동)","37.5865082","127.0689973","02-2116-7211","02-2249-7121","http://hwibong.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010005582","수명고등학교","04","공립","일반고등학교","N","단설","주간","20090504","20090301","1150010600","서울특별시 강서구 내발산동","758.","157280","07635","서울특별시 강서구 수명로2길 15",", 수명고등학교 (내발산동)","37.549759140477","126.824753126888","02-2660-5500","02-2660-5519","http://sumyeong.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010005583","은평고등학교","04","공립","일반고등학교","N","단설","주간","20090301","20090301","1138010500","서울특별시 은평구 구산동","산41-1.","03428","03429","서울특별시 은평구 갈현로15길 47","(구산동, 은평고등학교)","37.609211","126.906042","02-383-0872","02-383-0860","http://ep.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010005584","서울공연예술고등학교","04","사립","특수목적고등학교","N","단설","주간","19661002","19660306","1153010900","서울특별시 구로구 궁동","147-1.","152883","08249","서울특별시 구로구 오리로22나길 16-26",", 서울공연예술고등학교 (궁동)","37.5000850741111","126.832152256271","02-3281-9760","02-3281-9768","http://sopa.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010005591","가재울고등학교","04","공립","일반고등학교","N","단설","주간","20130501","20130301","1141011900","서울특별시 서대문구 북가좌동","476.","120811","03709","서울특별시 서대문구 수색로 100-35","(북가좌동)","37.574297","126.909499","02-6351-0500","02-307-6605","http://gajaeul.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010005616","하나고등학교","04","사립","자율고등학교","N","단설","주간","20091031","20090821","1138011400","서울특별시 은평구 진관동","129.","122200","03305","서울특별시 은평구 연서로 535",", 하나고등학교 (진관동)","37.641636509259","126.936930475086","02-6913-1111","02-6913-1785","http://www.hana.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 성동구","S010006381","금호고등학교","04","공립","일반고등학교","N","단설","주간","20170522","20170301","1120010900","서울특별시 성동구 금호동1가",".","","04727","서울특별시 성동구 금호로 118","(금호동1가)","37.55325","127.02362","02-2022-0800","02-2022-0840","http://geumho.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 성동구","S010006382","도선고등학교","04","공립","일반고등학교","N","단설","주간","20170524","20170301","1120010200","서울특별시 성동구 하왕십리동",".","","04701","서울특별시 성동구 마장로 156","(하왕십리동)","37.567131","127.026809","02-2292-8176","02-2292-7556","http://dosun.sen.hs.kr","남녀공학"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010006558","덕수고등학교(일반고)","04","공립","일반고등학교","N","단설","주간","19100413","19100413","1171011300","서울특별시 송파구 거여동",".","","05846","서울특별시 송파구 위례북로 10","(거여동, 덕수고등학교)","37.485367","127.146854","02-6952-2801","02-449-9069","https://duksoowr.sen.hs.kr","남녀공학"
"교육부","부산광역시교육청","부산광역시 금정구","S000003509","부산대학교사범대학부설고등학교","04","국립","일반고등학교","N","부설","주간","19720106","19720106","2641010900","부산광역시 금정구 부곡동","부산대학교사범대학부설고등학교.","609822","46269","부산광역시 금정구 기찰로22번길 30","(부곡동, 부산대학교사범대학부설고등학교)","35.232817453587","129.095652759996","051-515-1345","051-515-1346","http://pnu.hs.kr","남녀공학"
"교육부","부산광역시교육청","부산광역시 해운대구","S000003543","부산기계공업고등학교","04","국립","특수목적고등학교","N","단설","주간","19670311","19670109","2635010500","부산광역시 해운대구 우동","산114-1.","612021","48088","부산광역시 해운대구 해운대로 569","(우동)","35.164280","129.153962","051-741-5111","051-741-5045","http://school.busanedu.net/bmt-h/main.do","남"
"교육부","부산광역시교육청","부산광역시 영도구","S000003604","부산해사고등학교","04","국립","특수목적고등학교","N","단설","주간","19770830","19770830","2620012100","부산광역시 영도구 동삼동","1125-21.","606080","49111","부산광역시 영도구 해양로 425","(동삼동)","35.0741923078464","129.077017122364","051-410-2000","051-412-9261","http://www.maritime.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000338","가야고등학교","04","사립","일반고등학교","N","단설","주간","19540904","19540904","2623011000","부산광역시 부산진구 가야동","산34번지.","614803","47341","부산광역시 부산진구 엄광로 152","(가야동, 가야고등학교)","35.146454","129.031498","051-893-1881","051-892-1888","http://www.gaya.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000339","개금고등학교","04","공립","일반고등학교","N","단설","주간","19881221","19881221","2623011100","부산광역시 부산진구 개금3동 8-1","개금고등학교.","614113","47169","부산광역시 부산진구 백양대로208번길 71","(개금동, 개금고등학교)","35.161139","129.025055","051-890-5600","051-894-1716","http://kaekeum.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000340","건국고등학교","04","사립","일반고등학교","N","단설","주간","19490831","19490831","2638010300","부산광역시 사하구 하단동","건국고등학교.","604020","49326","부산광역시 사하구 승학로17번길","(하단동)","35.1107337","128.9696128","051-292-0061","051-292-0048","www.keonkuk.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000342","경남고등학교","04","공립","자율고등학교","N","단설","주간","19420430","19420430","2614010300","부산광역시 서구 동대신동3가","경남고등학교.","602103","49201","부산광역시 서구 망양로111번길 65","(동대신동3가, 경남고등학교)","35.1201995318201","129.020041182916","051-250-5000","051-250-5099","http://kyungnam.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000344","경남공업고등학교","04","공립","특성화고등학교","N","단설","주간","19440211","19440211","2623010200","부산광역시 부산진구 전포동","696-1번지.","614041","47297","부산광역시 부산진구 전포대로175번길 22","(전포동,경남공업고등학교)","35.1533485793582","129.063639965461","051-607-7300","051-607-7490","www.knt.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000345","부경고등학교","04","공립","일반고등학교","N","단설","주간","19451114","19451114","2614010600","부산광역시 서구 서대신동3가","부경고등학교.","602825","49210","부산광역시 서구 망양로33번길 12","(서대신동3가, 부경고등학교)","35.11491","129.01304","051-600-8500","051-600-8599","http://www.saja.hs.kr/","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000346","경남여자고등학교","04","공립","일반고등학교","N","단설","주간","19270423","19270423","2617010200","부산광역시 동구 수정동","경남여자고등학교.","601816","48777","부산광역시 동구 수정중로 29","(수정동, 경남여자고등학교)","35.1321843","129.0438147","051-600-0802","051-467-2959","www.gyeongnamgirls.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000349","경성전자고등학교","04","사립","특성화고등학교","N","단설","주간","19520925","19520925","2614010600","부산광역시 서구 서대신동3가","184번지.","602824","49209","부산광역시 서구 꽃마을로 25","(서대신동3가, 경성전자고등학교)","35.1165842417704","129.012445689757","051-253-2450","051-255-0472","http://www.kse.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000350","경원고등학교","04","사립","일반고등학교","N","단설","주간","19871023","19871023","2623010900","부산광역시 부산진구 당감동","611-1.","614822","47176","부산광역시 부산진구 백양관문로 40","(당감동, 경원고등학교)","35.1637117556315","129.03188890364","051-898-2212","051-898-2219","www.kyungwon.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000352","경일고등학교","04","사립","일반고등학교","N","단설","주간","19861020","19861020","2644010400","부산광역시 강서구 명지동","경일고등학교.","618813","46725","부산광역시 강서구 영강길 153-42","(명지동,경일고등학교)","35.1123339097451","128.921871105903","051-271-2371","051-271-2885","http://www.ki.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000353","경혜여자고등학교","04","사립","일반고등학교","N","단설","주간","19861122","19861122","2632010500","부산광역시 북구 구포동","경혜여자고등학교.","616800","46592","부산광역시 북구 시랑로21번길 138","(구포동, 경혜여자고등학교)","35.204551","129.012009","051-336-1042","051-336-1046","http://kyonghye.hs.kr/","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020000356","계성여자상업고등학교","04","사립","특성화고등학교","N","단설","주간","19520426","19520426","2647010100","부산광역시 연제구 거제동","계성여자상업고등학교.","611805","47531","부산광역시 연제구 해맞이로109번길 47","(거제동, 계성여자상업고등학교)","35.18283","129.06749","051-503-4894","051-506-1782","http://www.계성여자고등학교.com","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000357","광명고등학교","04","사립","일반고등학교","N","단설","주간","19731224","19731224","2620012100","부산광역시 영도구 동삼동","광명고등학교.","606080","49094","부산광역시 영도구 와치로 131","(동삼동, 광명고등학교)","35.083275","129.063568","051-405-6302","051-405-6289","http://www.km.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000359","구덕고등학교","04","공립","일반고등학교","N","단설","주간","19841217","19841217","2653010700","부산광역시 사상구 학장동","구덕고등학교.","617841","47053","부산광역시 사상구 학감대로 81","(학장동, 구덕고등학교)","35.13847","128.99152","051-320-9200","051-312-0803","www.gudeok.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000362","금성고등학교","04","사립","일반고등학교","N","단설","주간","19540722","19540722","2617010300","부산광역시 동구 좌천동","금성고등학교.","601824","48765","부산광역시 동구 증산로 83","(좌천동,금성고등학교)","35.1355003","129.0517996","051-632-1131","051-647-9707","bgs.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000364","금정고등학교","04","공립","일반고등학교","N","단설","주간","19861222","19861222","2626010100","부산광역시 동래구 명장동","432.","607809","47767","부산광역시 동래구 명장로63번길 60-14",", 금정고등학교 (명장동)","35.207916","129.107562","051-795-7105","051-521-3113","www.keumjeong.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000365","금정여자고등학교","04","공립","일반고등학교","N","단설","주간","19831002","19830110","2641011000","부산광역시 금정구 서동","금정여자고등학교.","609401","46313","부산광역시 금정구 서부로76번길 21","(서동)","35.2202611534654","129.101145523803","051-712-3910","051-712-3917","www.kjung.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000367","금정전자고등학교","04","사립","특성화고등학교","N","단설","주간","19730112","19730112","2641011000","부산광역시 금정구 서동","금정전자공업고등학교.","609828","46312","부산광역시 금정구 서금로 75","(서동, 금정전자고등학교)","35.2217328982039","129.107302384344","051-540-0104","051-540-0107","http://geumjeong.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020000368","기장고등학교","04","공립","일반고등학교","N","단설","주간","19660321","19660321","2671025026","부산광역시 기장군 기장읍 대라리","대라리 390.","619903","46068","부산광역시 기장군 기장읍 차성서로 77",", 기장고등학교 (기장읍, 기장고등학교)","35.2401506941339","129.209024023978","051-750-8200","051-722-0603","http://www.Gijang.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000370","낙동고등학교","04","공립","일반고등학교","N","단설","주간","19740105","19740105","2632010400","부산광역시 북구 덕천동","297-1번지 낙동고등학교.","616816","46549","부산광역시 북구 의성로47번길 23","(덕천동, 낙동고등학교)","35.2170903428649","129.009600638194","051-366-2600","051-366-2675","http://www.nakdong.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000371","남산고등학교","04","공립","일반고등학교","N","단설","주간","19881227","19881227","2641010400","부산광역시 금정구 남산동","남산고등학교.","609813","46222","부산광역시 금정구 남산로 66","(남산동,남산고등학교)","35.2680837382001","129.085902720739","051-514-9303","051-517-5460","www.ns.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000372","남성여자고등학교","04","사립","일반고등학교","N","단설","주간","19410501","19410501","2611011600","부산광역시 중구 대청동1가","남성여자고등학교.","600091","48926","부산광역시 중구 샘길 14","(대청동1가)","35.105330","129.033890","051-461-0512","051-461-0581","http://www.psnamsung.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000373","내성고등학교","04","공립","일반고등학교","N","단설","주간","19810115","19810115","2641010900","부산광역시 금정구 부곡동","812-13번지.","609824","46308","부산광역시 금정구 서동로31번길 11","(부곡동,내성고등학교)","35.2213812545206","129.092670328468","051-580-0204","051-516-3974","http://www.naesung.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000374","다대고등학교","04","공립","일반고등학교","N","단설","주간","19950522","19950522","2638010600","부산광역시 사하구 다대동","1551번지.","604827","49503","부산광역시 사하구 다대낙조2길 199","(다대동, 다대고등학교)","35.0531375676545","128.969851932759","051-265-9804","051-266-2695","http://dadae.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000375","대광고등학교","04","사립","특성화고등학교","N","단설","주간","19891113","19891113","2638010200","부산광역시 사하구 당리동","286-1.","604830","49412","부산광역시 사하구 동매로 135","(당리동, 대광고등학교)","35.1012745425822","128.972571165782","051-292-3225","051-292-3226","http://www.daegwang.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000376","대덕여자고등학교","04","사립","일반고등학교","N","단설","주간","19880518","19880518","2653010300","부산광역시 사상구 덕포동","산 8-41번지.","617042","46938","부산광역시 사상구 백양대로804번길 42-55","(덕포동, 대덕여자고등학교)","35.1794445156764","128.993385789104","051-309-8810","051-305-1380","http://daeduk.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000377","대동고등학교","04","사립","일반고등학교","N","단설","주간","19641205","19641205","2638010400","부산광역시 사하구 신평동","대동고등학교.","604030","49397","부산광역시 사하구 을숙도대로709번길 27","(신평동,대동중고등학교)","35.086774","128.982463","051-292-1697","051-292-1698","http://www.ddhs.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000378","대명여자고등학교","04","사립","일반고등학교","N","단설","주간","19851230","19851230","2626010100","부산광역시 동래구 명장동","534번지.","607110","47758","부산광역시 동래구 시실로 135","(명장동, 대명여자고등학교)","35.2121101942275","129.096213891467","051-526-3451","051-527-2150","http://www.daemyung.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000380","대양고등학교","04","사립","특성화고등학교","N","단설","주간","19540523","19540523","2629010900","부산광역시 남구 문현동","대양전자통신고등학교.","608040","48464","부산광역시 남구 지게골로 128-27","(문현동, 대양고등학교)","35.1333824784466","129.073978328375","051-640-0580","051-640-0680","www.daeyang.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000381","대연고등학교","04","사립","일반고등학교","N","단설","주간","19880509","19880509","2629010600","부산광역시 남구 대연동","대연고등학교.","608810","48530","부산광역시 남구 조각공원로 20","(대연동,대연고등학교)","35.1287977332619","129.101982316737","051-625-8114","051-611-4887","http://www.daeyeon.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000383","세연고등학교","04","사립","특성화고등학교","N","단설","주간","19751114","19751114","2629010600","부산광역시 남구 대연동","산128번지 1호.","608026","48450","부산광역시 남구 진남로 82-19","(대연동)","35.1396493641251","129.085827539971","051-632-4251","051-634-4521","http://seyeon.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000387","대진전자통신고등학교","04","사립","특성화고등학교","N","단설","주간","19951030","19951030","2641010800","부산광역시 금정구 장전동","대진정보통신고등학교.","609725","46247","부산광역시 금정구 수림로 92","(장전동)","35.2415057021277","129.081803337628","051-582-8100","051-582-8120","www.pdj.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000389","부산마케팅고등학교","04","사립","특성화고등학교","N","단설","주간","19530703","19530703","2623010200","부산광역시 부산진구 전포동","부산마케팅고등학교.","614863","47310","부산광역시 부산진구 봉수로 13","(전포동,부산마케팅여자고등학교)","35.1515654","129.070375","051-803-1264","051-803-1263","http://www.marketing.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000390","덕문고등학교","04","공립","일반고등학교","N","단설","주간","19740307","19740105","2644011900","부산광역시 강서구 성북동","508번지.","618410","46769","부산광역시 강서구 동선길 172","(성북동)","35.051157","128.829057","051-979-6100","051-972-9848","www.duckmun.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000391","덕문여자고등학교","04","사립","일반고등학교","N","단설","주간","19861230","19861230","2650010400","부산광역시 수영구 광안동","덕문여자고등학교.","613103","48237","부산광역시 수영구 연수로310번길 114","(광안동,덕문여자고등학교)","35.167080","129.104195","051-756-1802","051-751-0920","http://www.dukmoon.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000393","데레사여자고등학교","04","사립","일반고등학교","N","단설","주간","19540504","19540901","2617010400","부산광역시 동구 범일동","1375번지.","48723","48723","부산광역시 동구 정공단로47번길 14","(범일동, 데레사여자고등학교)","35.1374431675665","129.055045727502","051-640-1222","051-640-1120","www.trs.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000394","동래고등학교","04","공립","일반고등학교","N","단설","주간","18980901","18980901","2626010300","부산광역시 동래구 칠산동","동래고등학교.","607030","47812","부산광역시 동래구 충렬대로285번길 22","(칠산동,동래고등학교)","35.2012829053288","129.091785544735","051-555-0151","051-555-3865","http://dongnae.hs.kr/","남"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000397","동래여자고등학교","04","사립","일반고등학교","N","단설","주간","19400530","18951015","2641010700","부산광역시 금정구 구서동","동래여자고등학교.","46252","46252","부산광역시 금정구 체육공원로 20",", 동래여자고등학교 (부곡동)","35.246335","129.096329","051-514-1227","051-516-5724","www.dongnae-gh.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000399","동래원예고등학교","04","공립","특성화고등학교","N","단설","주간","19731120","19731120","2626010800","부산광역시 동래구 온천동","동래원예고등학교.","607834","47707","부산광역시 동래구 금강로 43","(온천동, 동래원예고등학교)","35.2146552077068","129.07549961181","051-550-3700","051-555-4635","http://school.busanedu.net/wonyea-h/main.do","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000400","삼정고등학교","04","사립","일반고등학교","N","단설","주간","19731029","19721229","2632010500","부산광역시 북구 구포동","1251-1번지.","616809","46644","부산광역시 북구 시랑로118번길 53","(구포동,부산삼정고등학교)","35.1936019797437","129.010058139032","051-361-9802","051-361-9809","www.sj.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000402","동명공업고등학교","04","사립","특성화고등학교","N","단설","주간","19771216","19771216","2629010800","부산광역시 남구 용당동","부산항만물류고등학교.","608830","48520","부산광역시 남구 신선로 410","(용당동, 동명공업고등학교)","35.1209091972233","129.100827545372","051-610-2527","051-610-2528","http://tm.hs.kr/","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000406","동아고등학교","04","사립","일반고등학교","N","단설","주간","19510921","19510921","2638010100","부산광역시 사하구 괴정동","619-41.","49394","49394","부산광역시 사하구 괴정로244번길 63","(괴정동, 동아고등학교)","35.0937522","128.9859617","051-290-5000","051-291-5008","http://dong-a.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000407","동아공업고등학교","04","사립","특성화고등학교","N","단설","주간","20031107","19630114","2638010100","부산광역시 사하구 괴정동","619-46.","604812","49394","부산광역시 사하구 괴정로260번길 79","(괴정동,동아공업고등학교)","35.0932183588205","128.988429142515","051-200-3800","051-205-6121","http://donga-tec.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000409","동의공업고등학교","04","사립","특성화고등학교","N","단설","주간","19661117","19661117","2623010200","부산광역시 부산진구 전포동","12-1.","614862","47230","부산광역시 부산진구 양지로 50","(전포동, 동의공업고등학교)","35.1660644361518","129.071739734288","051-811-7510","051-811-7588","http://school.busanedu.net/dongeui-tech-h","남"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000410","동인고등학교","04","사립","일반고등학교","N","단설","주간","19740105","19740105","2626010900","부산광역시 동래구 사직동","동인고등학교.","607820","47873","부산광역시 동래구 쇠미로31번길 34","(사직동, 동인고등학교)","35.1985200304591","129.051024034564","051-501-4940","051-501-0712","www.dongin.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000411","동주여자고등학교","04","사립","일반고등학교","N","단설","주간","19190526","19190526","2611013500","부산광역시 중구 광복동3가","동주여자고등학교.","600033","48949","부산광역시 중구 광복중앙로 18","(광복동3가,동주여자고등학교)","35.1007537916372","129.031158230387","051-240-3000","051-246-4097","http://www.dongju.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000412","동천고등학교","04","사립","일반고등학교","N","단설","주간","19800525","19800124","2629010600","부산광역시 남구 대연동","동천고등학교.","608025","48429","부산광역시 남구 못골번영로 105",", 동천고등학교 (대연동)","35.144336614493","129.086802920581","051-628-1300","051-624-0519","http://dongcheon.hs.kr","남"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000415","세정고등학교","04","사립","특성화고등학교","N","단설","주간","19730620","19730620","2623010100","부산광역시 부산진구 양정동","16-185.","614851","47227","부산광역시 부산진구 양정로 88-12",", 세정상업고등학교 (양정동)","35.1695918928675","129.077926715682","051-860-1500","051-862-2366","www.sejeong.hs.kr","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000416","만덕고등학교","04","공립","일반고등학교","N","단설","주간","20020501","19991230","2632010300","부산광역시 북구 만덕동","948.","616842","46616","부산광역시 북구 함박봉로140번길 98-12",", 만덕고등학교 (만덕동)","35.201846","129.034623","051-330-3500","051-330-3595","http://www.mandeok.hs.kr/","남녀공학"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000418","문현여자고등학교","04","공립","일반고등학교","N","단설","주간","19830110","19830110","2629010900","부산광역시 남구 문현동","14-21.","608820","48409","부산광역시 남구 고동골로 86-41","(문현동, 문현여자고등학교)","35.1451377614609","129.073947491535","051-630-1500","051-630-1501","http://www.munhyun.hs.kr","녀"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000421","배정고등학교","04","사립","일반고등학교","N","단설","주간","19521005","19521005","2629010900","부산광역시 남구 문현동","배정고등학교.","48477","48477","부산광역시 남구 장고개로85번길 14-16","(문현동,배정고등학교)","35.1321501543237","129.06741360194","051-632-4743","051-632-4880","http://baejeong.hs.kr/","남"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000424","부산강서고등학교","04","공립","일반고등학교","N","단설","주간","19791121","19791121","2644010100","부산광역시 강서구 대저1동","부산강서고등학교.","618803","46702","부산광역시 강서구 공항로1309번길 96-7","(대저1동, 강서고등학교)","35.21618683248434","128.98289986768583","051-974-9800","051-971-4068","www.pusangangseo.hs.kr","남녀공학"
