"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000367","양도초등학교","02","공립","","N","단설","주간","19180401","19180401","2871035025","인천광역시 강화군 양도면 삼흥리","288.","417851","23056","인천광역시 강화군 양도면 강화남로 1036","(양도면, 양도초등학교)","37.6889491193023","126.419395363335","032-937-2062","032-627-5207","http://yd21.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000368","양사초등학교","02","공립","","N","단설","주간","19301201","19301201","2871038022","인천광역시 강화군 양사면 덕하리","117.","417882","23012","인천광역시 강화군 양사면 덕하로 145","(양사면, 양사초등학교)","37.8031685109494","126.421531832127","032-932-5538","032-933-9276","http://ys.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000371","조산초등학교","02","공립","","N","단설","주간","19430401","19430401","2871035028","인천광역시 강화군 양도면 조산리","235-1.","417850","23058","인천광역시 강화군 양도면 강화남로 510","(양도면, 조산초등학교)","37.652960215082","126.438622753362","032-937-2068","032-937-9835","http://chosan.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000372","교동초등학교지석분교장","02","공립","","Y","단설","주간","19610331","19610331","2871040026","인천광역시 강화군 교동면 삼선리","493.","417923","23000","인천광역시 강화군 교동면 교동북로 275-1","(교동면)","37.8009799692357","126.256872258737","032-934-4116","032-934-9974","http://jisuk.es.kr/","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000373","하점초등학교","02","공립","","N","병설","주간","19220703","19220703","2871037021","인천광역시 강화군 하점면 신봉리","645.","417870","23015","인천광역시 강화군 하점면 강화대로 1190","(하점면,하점초등학교)","37.7737325538929","126.41421552555","032-933-5180","032-627-5000","http://hajeom.icees.kr","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000374","합일초등학교","02","공립","","N","단설","주간","19010401","19010401","2871025021","인천광역시 강화군 강화읍 신문리","452.","417807","23034","인천광역시 강화군 강화읍 합일길 3","(강화읍,합일초등학교)","37.7","126.4","032-934-2029","032-934-9538","http://habil.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000375","해명초등학교","02","공립","","N","단설","주간","19430401","19430401","2871041025","인천광역시 강화군 삼산면 매음리","삼산남로 345번지.","417910","23007","인천광역시 강화군 삼산면 삼산남로 345",", 해명초등학교 (삼산면, 해명초등학교)","37.6686982335605","126.362709147623","032-932-3278","032-932-8298","http://hamy.icees.kr","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000378","화도초등학교","02","공립","","N","단설","주간","19280705","19280316","2871034022","인천광역시 강화군 화도면 상방리","943.","417861","23060","인천광역시 강화군 화도면 마니산로 717","(화도면)","37.6318390217256","126.418779607135","032-937-1083","032-627-4000","hwado.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000448","대청초등학교","02","공립","","N","단설","주간","19320501","19320501","2872034021","인천광역시 옹진군 대청면 대청리","1085.","409851","23105","인천광역시 옹진군 대청면 대청로244번길 110","(대청면, 대청초등학교)","37.8326013953491","124.696844930784","032-836-2048","032-836-2305","http://dce.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000450","덕적초등학교","02","공립","","N","단설","주간","19330501","19330501","2872035022","인천광역시 옹진군 덕적면 진리","136.","409893","23130","인천광역시 옹진군 덕적면 덕적남로 15","(덕적면, 덕적초중고등학교)","37.225380593757","126.148196886015","032-832-2748","032-832-9305","http://deokjeok.icehs.kr/","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000455","백령초등학교","02","공립","","N","단설","주간","19370401","19370401","2872033021","인천광역시 옹진군 백령면 진촌리","1047.","409913","23101","인천광역시 옹진군 백령면 백령로316번길 91","(백령면, 백령초등학교)","37.9753725014223","124.715310888227","032-836-0014","032-836-2447","http://br.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000457","북포초등학교","02","공립","","N","단설","주간","19590918","19590918","2872033000","인천광역시 옹진군 백령면","가을길 117.","409910","23103","인천광역시 옹진군 백령면 가을길 117",", 북포초등학교 (백령면)","37.958622432491","124.661631794201","032-836-0208","032-836-0209","http://bukpo.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000462","연평초등학교","02","공립","","N","병설","주간","19350501","19350501","2872038000","인천광역시 옹진군 연평면","437.","409840","23108","인천광역시 옹진군 연평면 연평로137번길 101",", 연평초등학교 (연평면)","37.664036","125.700788","032-627-1819","032-831-2159","ypschool.icehs.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000464","영화초등학교","02","사립","","N","단설","주간","18920430","18920430","2814010500","인천광역시 동구 창영동","36.","401050","22564","인천광역시 동구 우각로 39",", 영화초등학교 (창영동, 영화관광경영고등학교, 영화초등학교)","37.471192","126.640365","032-764-5131","032-763-4600","http://younghwa.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000465","영흥초등학교","02","공립","","N","단설","주간","19340716","19340716","2872036022","인천광역시 옹진군 영흥면 내리","238.","409870","23119","인천광역시 옹진군 영흥면 영흥로 440-8","(영흥면, 영흥초등학교)","37.2537920087782","126.466878906995","032-886-0435","032-886-0437","http://youngheung-e.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000470","인성초등학교","02","사립","","N","단설","주간","19621231","19621231","2811012000","인천광역시 중구 송학동2가","18.","400052","22315","인천광역시 중구 신포로39번길 42",", 인성초등학교 (송학동2가, 인성초등학교)","37.4739461586403","126.624248462479","032-772-2239","032-764-1986","http://insunges.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000471","인천공항초등학교","02","공립","","N","단설","주간","20021004","20020301","2811014700","인천광역시 중구 운서동","2788-1.","400833","22370","인천광역시 중구 신도시남로 43","(운서동, 공항초등학교)","37.491863702958","126.486001911097","032-752-2072","032-752-2078","http://gonghang-e.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000472","인천관교초등학교","02","공립","","N","단설","주간","19860930","19860301","2817710600","인천광역시 미추홀구 관교동","(인하로 414).","402801","22240","인천광역시 남구 인하로 414",", 인천관교초등학교 (관교동, 인천관교초등학교)","37.446384","126.692704","032-434-0492","032-434-3763","http://kwankyo.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000474","인천남부초등학교","02","공립","","N","단설","주간","19780929","19780302","2817710500","인천광역시 미추홀구 주안동","1444번지.","402207","22214","인천광역시 남구 인주대로366번길 22","(주안동)","37.4506956","126.6763166","032-629-1084","032-865-5789","http://inambu.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000475","인천대화초등학교","02","공립","","N","단설","주간","19940301","19940301","2817710400","인천광역시 미추홀구 도화동","105-11.","402806","22116","인천광역시 미추홀구 석정로301번길 13","(도화동, 대화초등학교)","37.4","126.6","032-867-0046","032-867-1356","http://daehwa.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000476","인천도화초등학교","02","공립","","N","단설","주간","19460924","19460924","2817710400","인천광역시 미추홀구 도화동","541-5 (경인로 472).","402061","22165","인천광역시 미추홀구 경인로 242","(도화동, 도화초등학교)","37.46335","126.66814","032-874-2585","032-865-6134","http://www.idohwaes.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000478","인천동명초등학교","02","사립","","N","단설","주간","19460301","19310910","2814010700","인천광역시 동구 송림동","114번지.","401072","22555","인천광역시 동구 송림로70번길 10","(송림동, 동명초등학교)","37.4741131266782","126.642041696155","032-773-7549","032-766-7549","http://dongmyeong.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000479","인천만석초등학교","02","공립","","N","단설","주간","19590301","19590301","2814010200","인천광역시 동구 화수동","화도진 10길 72.","401804","22511","인천광역시 동구 제물량로 412","(화수동, 만석초등학교)","37.4844995918423","126.627940348491","032-772-4784","032-772-4783","http://www.manseok.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000480","인천문학초등학교","02","공립","","N","병설","주간","19180429","19180429","2817710700","인천광역시 미추홀구 문학동","관교로 235.","402070","22233","인천광역시 미추홀구 매소홀로 553","(문학동, 문학초등학교)","37.4","126.6","032-425-2801","032-435-0367","http://munhak.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000482","인천백학초등학교","02","공립","","N","단설","주간","19900301","19900301","2817710300","인천광역시 미추홀구 학익동","674번지.","402041","22226","인천광역시 미추홀구 매소홀로446번길 25","(학익동, 백학초등학교)","37.438510","126.672222","032-868-6778","032-867-1851","http://baekhak.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000483","인천서림초등학교","02","공립","","N","단설","주간","19390415","19390415","2814010700","인천광역시 동구 송림동","61-11.","401075","22558","인천광역시 동구 금곡로 105","(송림동,서림초등학교)","37.4754081419809","126.646019471609","032-766-3327","032-629-1770","http://seorim.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000484","인천서화초등학교","02","공립","","N","단설","주간","19670302","19670302","2817710400","인천광역시 미추홀구 도화동","51번지.","22114","22114","인천광역시 미추홀구 송림로 250","(도화동, 서화초등학교)","37.4739846974052","126.6608131079","032-868-9234","032-868-9237","http://shwa.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000485","인천서흥초등학교","02","공립","","N","단설","주간","19650212","19650212","2814010700","인천광역시 동구 송림동","샛골길 423.","401072","22540","인천광역시 동구 샛골로 189","(송림동, 서흥초등학교)","37.4786582092658","126.644566057961","032-764-4404","032-764-4406","http://seoheung.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000486","인천석암초등학교","02","공립","","N","단설","주간","19681224","19681224","2817710500","인천광역시 미추홀구 주안동","55-1.","402206","22134","인천광역시 미추홀구 주안동로 46","(주안동, 석암초등학교)","37.4623395080986","126.68671396692","032-424-0143","032-432-7003","http://www.seokam.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000487","인천송림초등학교","02","공립","","N","단설","주간","19330501","19330405","2814010700","인천광역시 동구 송림동","235.","401071","22553","인천광역시 동구 화도진로 10","(송림동)","37.473771116488","126.637435429495","032-764-2342","032-764-2344","http://songrim.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000488","인천송월초등학교","02","공립","","N","단설","주간","19550502","19550502","2811013700","인천광역시 중구 전동","25-37.","400190","22309","인천광역시 중구 자유공원로 106-8","(전동, 인천송월초등학교)","37.478877671297","126.624630776585","032-764-1901","032-764-3818","http://songwol.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000489","인천송현초등학교","02","공립","","N","단설","주간","19370419","19370419","2814010300","인천광역시 동구 송현동","66-21.","401040","22521","인천광역시 동구 송화로 45","(송현동, 송현초등학교)","37.4819057189333","126.634035931773","032-764-4482","032-764-4456","http://ish.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000490","인천숭의초등학교","02","공립","","N","병설","주간","19370410","19370410","2817710100","인천광역시 미추홀구 숭의동","장천로 147.","402010","22163","인천광역시 미추홀구 장천로 99","(숭의동, 숭의초등학교)","37.4637200728189","126.655705113309","032-887-9011","032-887-9017","http://www.soongwi.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000491","인천승학초등학교","02","공립","","N","단설","주간","19920301","19920301","2817710600","인천광역시 미추홀구 관교동","2길 59 13-4번지 승학초등학교.","402800","22241","인천광역시 미추홀구 주승로 259","(관교동, 승학초등학교)","37.2","126.4","032-432-9775","032-426-9854","http://shak26.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000492","인천신광초등학교","02","공립","","N","단설","주간","19580401","19580401","2811012800","인천광역시 중구 신흥동3가","7.","400103","22330","인천광역시 중구 인중로 63","(신흥동3가, 신광초등학교)","37.463342144343","126.635442143377","032-882-0474","032-881-8341","http://skes.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000493","인천신선초등학교","02","공립","","N","단설","주간","20020605","20020301","2811012800","인천광역시 중구 신흥동3가","31-8.","400103","22334","인천광역시 중구 축항대로291번길 33","(신흥동3가, 신선초등학교)","37.4513846403077","126.627566475783","032-650-0800","032-886-3429","http://sinsun.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000494","인천신흥초등학교","02","공립","","N","단설","주간","19460315","19460315","2811012500","인천광역시 중구 답동","6번지.","400090","22321","인천광역시 중구 제물량로 134","(답동, 인천신흥초등학교)","37.4702465191792","126.628200918703","032-629-0440","032-764-0403","http://icsh.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000496","인천연안초등학교","02","공립","","N","단설","주간","19870901","19870901","2811011800","인천광역시 중구 항동7가","27-74.","400801","22348","인천광역시 중구 연안부두로33번길 53",", 인천연안초등학교 (항동7가)","37.4536879733888","126.607627510841","032-629-1444","032-887-7500","http://yonan.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000497","인천영종초등학교","02","공립","","N","단설","주간","19200920","19200920","2811014500","인천광역시 중구 중산동","1871-2(하늘달빛로 133).","22406","22406","인천광역시 중구 하늘달빛로 133",", 인천영종초등학교 (중산동)","37.48862","126.55332","032-627-9880","032-746-0998","http://yj.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000500","인천용유초등학교","02","공립","","N","단설","주간","19350910","19350910","2811015000","인천광역시 중구 남북동","584-2번지.","400440","22384","인천광역시 중구 남북로 87","(남북동)","37.4482508736095","126.41237363766","032-746-7595","032-746-7597","http://yongyu.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000502","인천용일초등학교","02","공립","","N","병설","주간","19621105","19621105","2817710200","인천광역시 미추홀구 용현동","74-1 용일초등학교.","402818","22208","인천광역시 미추홀구 인주대로 244","(용현동, 용일초등학교)","37.4524506914845","126.663360589682","032-874-0500","032-629-0813","http://yongil.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000503","인천용정초등학교","02","공립","","N","단설","주간","19730424","19730308","2817710100","인천광역시 미추홀구 숭의동","독정오름 2길 56.","402014","22168","인천광역시 미추홀구 독정안길 26","(숭의동, 용정초등학교)","37.4594357227859","126.657234810699","032-868-2384","032-876-6133","http://inyj.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000504","인천용현남초등학교","02","공립","","N","단설","주간","19850301","19850301","2817710200","인천광역시 미추홀구 용현동","인천용현남초등학교.","402834","22189","인천광역시 남구 매소홀로 133","(용현동,인천용현남초등학교)","37.4478862953243","126.641940676068","032-884-8468","032-881-4124","www.yhn.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000506","인천용현초등학교","02","공립","","N","단설","주간","19531101","19531101","2817710200","인천광역시 미추홀구 용현동","610번지 (토지금고7로 14).","402834","22187","인천광역시 미추홀구 낙섬동로 83","(용현동, 용현초등학교)","37.453902","126.642022","032-629-0679","032-884-8160","http://iyh.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000507","인천운서초등학교","02","공립","","N","단설","주간","19460901","19460901","2811014700","인천광역시 중구 운서동","15번지.","22374","22374","인천광역시 중구 운서2로 57","(운서동,인천운서초등학교)","37.4835623181338","126.512022736685","032-746-5095","032-746-2161","http://unseo.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000509","인천인주초등학교","02","공립","","N","단설","주간","19991002","19990901","2817710300","인천광역시 미추홀구 학익동","법원 7로 46번지.","402866","22222","인천광역시 남구 매소홀로475번길 53","(학익동, 인주초등학교)","37.4423884440801","126.673725049791","032-875-2607","032-875-2602","http://inju-i.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000510","인천주안남초등학교","02","공립","","N","단설","주간","19840927","19840927","2817710500","인천광역시 미추홀구 주안동","백토3로 5.","402858","22228","인천광역시 미추홀구 인주대로434번길 11","(주안동, 주안남초등학교)","37.4495550475925","126.68500428439","032-424-7247","032-438-9662","http://juannam.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000511","인천주안북초등학교","02","공립","","N","단설","주간","19831029","19830301","2817710500","인천광역시 미추홀구 주안동","14-1.","402836","22126","인천광역시 미추홀구 석정로 375","(주안동)","37.4681619809526","126.678057845479","032-867-3160","032-867-8026","http://jab.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000512","인천주안초등학교","02","공립","","N","병설","주간","19340601","19340601","2817710500","인천광역시 미추홀구 주안동","459.","402204","22156","인천광역시 미추홀구 남주길69번길 16","(주안동, 주안초등학교)","37.45462990303453","126.67370552171386","032-629-0245","032-438-1405","http://juan.icees.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000513","인천창영초등학교","02","공립","","N","병설","주간","19070506","19070506","2814010500","인천광역시 동구 창영동","30번지 인천창영초등학교.","401082","22564","인천광역시 동구 우각로15번길 16","(창영동,창영초등학교)","37.4715074901008","126.639693719753","032-765-4332","032-764-2348","http://changyeong.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000515","인천연학초등학교","02","공립","","N","단설","주간","19830301","19830301","2817710300","인천광역시 미추홀구 학익동","산29.","402042","22222","인천광역시 미추홀구 주승로 20","(학익동, 연학초등학교)","37.4435655638341","126.671916392322","032-873-1591","032-873-0564","http://yeonhak.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000516","인천학익초등학교","02","공립","","N","단설","주간","19390410","19390410","2817710300","인천광역시 미추홀구 학익동","330-1.","402041","22211","인천광역시 미추홀구 한나루로403번길 122","(학익동, 학익초등학교)","37.4470635248071","126.658638336485","032-629-0430","032-865-5795","http://hagik.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000639","상인천초등학교","02","공립","","N","단설","주간","19870901","19870901","2820010200","인천광역시 남동구 간석동","304번지.","405231","21550","인천광역시 남동구 석산로141번길 29","(간석동, 상인천초등학교)","37.4623024794885","126.707417136894","032-432-7692","032-431-7446","http://sangic.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000641","인천간석초등학교","02","공립","","N","단설","주간","19721102","19720302","2820010100","인천광역시 남동구 구월동","6-1.","405222","21547","인천광역시 남동구 석산로208번길 37","(구월동, 간석초등학교)","37.4592586514317","126.715444932415","032-469-5893","032-469-1574","http://igs.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000642","인천구월서초등학교","02","공립","","N","단설","주간","19830301","19820301","2820010100","인천광역시 남동구 구월동","1099번지 인천구월서초등학교.","405223","21560","인천광역시 남동구 문화서로77번길 14","(구월동, 구월서초등학교)","37.4530268186754","126.695034803428","032-431-6821","032-431-6825","gws.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000643","인천구월초등학교","02","공립","","N","단설","주간","19520524","19520524","2820010100","인천광역시 남동구 구월동","1226-1.","405837","21563","인천광역시 남동구 인주대로 721번길 49","(구월동,구월초등학교)","37.4517367633547","126.716838669055","032-629-3700","032-629-3722","http://ikw.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000644","인천남동초등학교","02","공립","","N","단설","주간","19920302","19920301","2820010300","인천광역시 남동구 만수동","1017.","405246","21594","인천광역시 남동구 장승남로33번길 10","(만수동,남동초등학교)","37.444897","126.736575","032-462-0105","032-463-5495","http://namdonges.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000645","인천남촌초등학교","02","공립","","N","병설","주간","20020301","20020301","2820010700","인천광역시 남동구 남촌동","554 (남촌길 46).","405845","21627","인천광역시 남동구 남촌로 101",", 남촌초등학교 (남촌동)","37.4","126.4","032-466-5693","032-466-5735","http://inamchon.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000646","인천논곡초등학교","02","공립","","N","단설","주간","19990301","19990301","2820011000","인천광역시 남동구 논현동","563-5(함박뫼길 303).","405850","21637","인천광역시 남동구 함박뫼로 429","(논현동, 논곡초등학교)","37.4105617671427","126.709954390157","032-446-2988","032-446-2989","http://nongok-e.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000647","인천논현초등학교","02","공립","","N","단설","주간","19410430","19410430","2820011000","인천광역시 남동구 논현동","602-2번지 .","405825","21664","인천광역시 남동구 소래역로 102","(논현동, 논현초등학교)","37.4","126.7","032-446-5191","032-446-5176","http://inh.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000648","인천능허대초등학교","02","공립","","N","단설","주간","19970901","19970901","2818510100","인천광역시 연수구 옥련동","꿈나무길15.","406050","21952","인천광역시 연수구 한진로 12","(옥련동, 인천능허대초등학교)","37.423700","126.648766","032-837-7200","032-833-9137","http://nhd.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000649","인천담방초등학교","02","공립","","N","단설","주간","19940301","19940301","2820010300","인천광역시 남동구 만수동","1046.","405246","21596","인천광역시 남동구 매소홀로 1027","(만수동, 담방초등학교)","37.4404903563589","126.736321514325","032-468-8074","032-468-2006","http://dambang.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000650","인천도림초등학교","02","공립","","N","단설","주간","19710301","19710301","2820010900","인천광역시 남동구 도림동","692-2번지(오봉산길86).","405280","21656","인천광역시 남동구 논고개로334번길 21",", 도림초등학교 (도림동, 도림초등학교)","37.419013","126.731729","032-441-0095","032-442-2599","idorim.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000651","인천동막초등학교","02","공립","","N","단설","주간","19940301","19940301","2818510500","인천광역시 연수구 동춘동","928-1.","406130","21976","인천광역시 연수구 원인재로 36","(동춘동,동막초등학교)","37.4030452493589","126.674555304408","032-814-2149","032-822-2149","dongmak.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000652","인천동부초등학교","02","공립","","N","단설","주간","19800401","19800401","2820010300","인천광역시 남동구 만수동","111-19(동부초등길 19).","21520","21520","인천광역시 남동구 만수서로33번길 25","(만수동,동부초등학교)","37.4630462163532","126.72756134409","032-466-7461","032-466-7463","http://dongbu-ice.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000653","인천동춘초등학교","02","공립","","N","병설","주간","19701114","19701114","2818510500","인천광역시 연수구 동춘동","938-1 (앵고개로 224).","406131","21969","인천광역시 연수구 앵고개로 224","(동춘동, 동춘초등학교)","37.409623","126.668996","032-812-5561","032-817-8996","http://idc.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000654","인천만수북초등학교","02","공립","","N","단설","주간","19830301","19830301","2820010300","인천광역시 남동구 만수동","867-18(만수북초등길 19).","405861","21524","인천광역시 남동구 백범로180번길 25","(만수동, 만수북초등학교)","37.4601265788485","126.728968977861","032-629-4359","032-466-7383","http://msb.icees.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000655","인천만수초등학교","02","공립","","N","단설","주간","19301101","19301101","2820010300","인천광역시 남동구 만수동","1074.","405869","21591","인천광역시 남동구 소래로 652","(만수동, 만수초등학교)","37.4473021707723","126.734783275817","032-471-4252","032-471-4251","http://mansoo.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000656","인천만월초등학교","02","공립","","N","단설","주간","19890301","19890301","2820010100","인천광역시 남동구 구월동","1226번지 (큰구월안길 11번지 405-837).","21586","21586","인천광역시 남동구 선수촌로 28","(구월동)","37.4418080558236","126.715520067798","032-469-3923","032-469-3720","http://manwol.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000657","인천문남초등학교","02","공립","","N","단설","주간","19940301","19940301","2818510300","인천광역시 연수구 연수동","542-1.","406111","21923","인천광역시 연수구 먼우금로 273",", 인천문남초등학교 (연수동)","37.4209920186057","126.679294702586","032-815-2078","032-816-0683","http://munnam.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000658","인천박문초등학교","02","사립","","N","단설","주간","19000901","19000901","2818510500","인천광역시 연수구 동춘동","봉재산로 138-22.","406130","21970","인천광역시 연수구 봉재산로 138-22",", 인천박문초등학교 (동춘동, 박문초등학교)","37.4031172794695","126.665496935179","032-810-8500","032-810-8599","http://bakmun.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000659","인천석정초등학교","02","공립","","N","단설","주간","19890301","19890301","2820010200","인천광역시 남동구 간석동","614-5(꿈돋이길29).","21503","21503","인천광역시 남동구 석정로539번길 32","(간석동,석정초등학교)","37.4670195312053","126.695751162434","032-431-3932","032-431-3935","icsj.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000660","인천석천초등학교","02","공립","","N","단설","주간","19810301","19810301","2820010100","인천광역시 남동구 구월동","21.","405823","21561","인천광역시 남동구 남동대로 828",", 인천석천초등학교 (구월동)","37.4559807604425","126.708779957217","032-469-4020","032-469-0097","http://sce.icees.kr/","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000661","인천선학초등학교","02","공립","","N","단설","주간","19930301","19930301","2818510200","인천광역시 연수구 선학동","358.","406090","21910","인천광역시 연수구 선학로 67","(선학동)","37.423955","126.700388","032-814-2571","032-629-5070","http://seonhak.icees.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000663","인천성리초등학교","02","공립","","N","단설","주간","19990301","19990301","2820010100","인천광역시 남동구 구월동","446-1.","405221","21581","인천광역시 남동구 성리로 32-2","(구월동, 성리초등학교)","37.4457374223492","126.709981382869","032-472-0671","032-472-0238","http://sungri.icees.kr","남녀공학"
