"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001689","강북중학교","03","공립","","N","단설","주간","20040301","20040301","2723012300","대구광역시 북구 구암동","787-1.","702807","41428","대구광역시 북구 구암서로 27","(구암동,강북중학교)","35.9387027384067","128.564898055525","053-233-8071","053-327-0330","http://www.gangbuk.ms.kr","남녀공학"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001690","동변중학교","03","공립","","N","단설","주간","20040301","20040301","2723011400","대구광역시 북구 동변동","695.","702120","41414","대구광역시 북구 동변로14길 12","(동변동)","35.919390","128.605473","053-233-8000","053-953-2703","http://www.dongbyun.ms.kr","남녀공학"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001712","천내중학교","03","공립","","N","단설","주간","20050301","20051223","2771025022","대구광역시 달성군 화원읍 구라리","1560-12.","711831","42950","대구광역시 달성군 화원읍 성천로 202","(화원읍)","35.8095585","128.5033622","053-235-3675","053-641-0844","http://www.chunnae.ms.kr/","남녀공학"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 수성구","S030001714","노변중학교","03","공립","","N","단설","주간","20050301","20050301","2726012000","대구광역시 수성구 노변동","569번지.","42251","42251","대구광역시 수성구 시지로 66","(노변동,노변중학교)","35.8380876819519","128.694354555894","(053)232-8046","(053)794-8040","http://www.nobyeon.ms.kr/","남녀공학"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001741","대진중학교","03","공립","","N","단설","주간","20060301","20060301","2729012300","대구광역시 달서구 대곡동","195번지 (서산길 60번지).","704310","42768","대구광역시 달서구 화암로73길 7",", 대진중학교 (대곡동)","35.805554","128.519559","053-234-8050","053-641-1585","http://www.dg-daejin.ms.kr","남녀공학"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001810","월서중학교","03","공립","","N","단설","주간","20080301","20080301","2729012000","대구광역시 달서구 월성동","1317번지 월서중학교.","704400","42778","대구광역시 달서구 월배로33길 105","(월성동, 월서중학교)","35.8196802","128.526544","053-234-8160","053-643-7615","www.wolseo.ms.kr","남녀공학"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001822","매천중학교","03","공립","","N","단설","주간","20080301","20060525","2723012600","대구광역시 북구 태전동","1128.","702866","41471","대구광역시 북구 매전로 56","(태전동)","35.911232","128.547463","053-233-8241","053-233-8250","http://www.maecheon.ms.kr","남녀공학"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001823","왕선중학교","03","공립","","N","단설","주간","20090301","20090301","2771025628","대구광역시 달성군 다사읍 매곡리","1541번지.","711812","42914","대구광역시 달성군 다사읍 대실역북로 83","(다사읍, 왕선중학교)","35.8633279481374","128.466307407651","053-235-3765","053-235-3825","http://www.ws.ms.kr","남녀공학"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030001829","율원중학교","03","공립","","N","단설","주간","20110301","20110301","2714011800","대구광역시 동구 율하동","1623.","701847","41103","대구광역시 동구 율하동로 20","(율하동)","35.8614997546377","128.70195537884","053-232-8200","053-965-9147","www.dgyw.ms.kr/","남녀공학"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001852","조암중학교","03","공립","","N","단설","주간","20161111","20160301","2729012000","대구광역시 달서구 월성동","1151-1.","704400","42756","대구광역시 달서구 조암로 59","(월성동)","35.49228","128.31505","053-234-9321","053-641-0301","http://www.joam.ms.kr","남녀공학"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030001863","새론중학교","03","공립","","N","단설","주간","20161120","20160301","2714012400","대구광역시 동구 신서동","644-1.","701290","41068","대구광역시 동구 이노밸리로 255","(신서동)","35.879057","128.724888","053-233-5801","053-964-6464","http://www.saeron.ms.kr","남녀공학"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001911","월암중학교","03","공립","","N","단설","주간","20120301","20120301","2729012000","대구광역시 달서구 월성동","774-1.","704400","42753","대구광역시 달서구 조암로6길 33","(월성동, 월암중학교)","35.82709","128.5241","053-234-8280","053-635-2309","http://www.wolam.ms.kr/","남녀공학"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030002010","대구체육중학교","03","공립","","N","병설","주간","20140301","20140301","2723011900","대구광역시 북구 동호동","463-2번지 .","702320","41404","대구광역시 북구 칠곡중앙대로136길 29","(동호동)","35.959255","128.558757","053-233-8700","053-314-8115","http://www.daegu-ph.ms.kr","남녀공학"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030002054","새본리중학교","03","공립","","N","단설","주간","20160301","20160301","2729011400","대구광역시 달서구 본리동",".","","42683","대구광역시 달서구 대명천로 167",", 새본리중학교 (본리동)","35.839430","128.540899","053-234-7668","053-527-6301","http://www.saebolli.ms.kr","남녀공학"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030002073","사수중학교","03","공립","","N","단설","주간","20170301","20170301","2723013000","대구광역시 북구 사수동",".","","41492","대구광역시 북구 내곡로 140","(사수동)","35.899397","128.515910","053-233-8770","053-323-9401","http://www.sasu.ms.kr","남녀공학"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030002074","유가중학교","03","공립","","N","단설","주간","20170301","20170301","2771037024","대구광역시 달성군 유가면 봉리",".","","43019","대구광역시 달성군 유가읍 테크노대로5길 20","(유가읍, 유가중학교)","35.6","128.4","053-235-2750","053-615-2718","http://www.yuga.ms.kr","남녀공학"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030002091","신아중학교","03","공립","","N","단설","주간","20170405","20170301","2714010100","대구광역시 동구 신암동",".","701010","41185","대구광역시 동구 아양로39길 30","(신암동)","35.890827","128.633263","053-232-7130","053-959-4909","http://www.sina.ms.kr","남녀공학"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030002106","한울안중학교","03","사립","","N","단설","주간","20180504","20180301","2771026500","대구광역시 달성군 현풍읍",".","","43007","대구광역시 달성군 현풍읍 지동길 31","한울안중학교","35.670191","128.430844","053-233-9970","053-256-4578","http://www.hanulan.ms.kr","남녀공학"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030002111","서동중학교","03","공립","","N","단설","주간","20180301","20180301","2771025625","대구광역시 달성군 다사읍 서재리",".","","42928","대구광역시 달성군 다사읍 서재로12길 11-11","(다사읍)","35.9","128.5","053-233-9810","053-584-8935","http://www.seodong.ms.kr","남녀공학"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 서구","S030002112","서대구중학교","03","공립","","N","단설","주간","20181008","20180301","2717010300","대구광역시 서구 평리동",".","","41737","대구광역시 서구 북비산로45길 7","(평리동, 서대구중학교)","35.880203","128.556639","0532337872","0535526020","http://www.seodaegu.ms.kr","남녀공학"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030002148","대구팔공중학교","03","공립","","N","단설","주간","20211008","20210301","2714014500","대구광역시 동구 지묘동",".","701480","41003","대구광역시 동구 연경지묘로 150",", 대구팔공중학교 (지묘동)","35.9473","128.625","053-233-5190","981-8003","http://www.palgong.ms.kr","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000317","강남중학교","03","공립","","N","단설","주간","19540320","19540320","2871033021","인천광역시 강화군 길상면 온수리","24-10.","417841","23050","인천광역시 강화군 길상면 강화남로 62-2","(길상면, 강남중학교)","37.6438515741957","126.479127972745","032-937-4284","032-937-5326","http://gangnam.icems.kr/","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000318","강서중학교","03","공립","","N","단설","주간","19550427","19550427","2871037028","인천광역시 강화군 하점면 이강리","389.","417873","23015","인천광역시 강화군 하점면 강화서로 909-19","(하점면, 강서중학교)","37.7731456655974","126.388082730508","032-933-5290","032-933-5298","http://kangseo.icems.kr/","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000320","강화여자중학교","03","공립","","N","단설","주간","19550325","19540707","2871025025","인천광역시 강화군 강화읍 갑곳리","938.","417800","23024","인천광역시 강화군 강화읍 갑룡길 11","(강화읍)","37.744093","126.494610","032-932-8801","032-934-1202","http://ghg.icems.kr","녀"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000321","강화중학교","03","공립","","N","단설","주간","19450520","19450520","2871025022","인천광역시 강화군 강화읍 관청리","36.","417800","23030","인천광역시 강화군 강화읍 동문로 53",", 강화중학교 (강화읍)","37.7749827","126.490496","032-933-9984","032-933-9987","http://ganghwa.icems.kr","남"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000322","교동중학교","03","공립","","N","병설","주간","19540901","19540901","2871040021","인천광역시 강화군 교동면 대룡리","723-7.","417922","23002","인천광역시 강화군 교동면 교동남로 77","(교동면)","37.7","126.2","032-932-4126","032-932-6690","http://kyodong.icehs.kr","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000323","동광중학교","03","사립","","N","단설","주간","19490519","19490519","2871035021","인천광역시 강화군 양도면 하일리","193.","417853","23057","인천광역시 강화군 양도면 강화남로 704","(양도면, 동광중학교)","37.6623569102417","126.423220167697","032-937-2009","032-627-4275","http://dongkwang.icems.kr","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000325","승영중학교","03","사립","","N","단설","주간","19670301","19670301","2871041021","인천광역시 강화군 삼산면 석모리","302번지.","417913","23005","인천광역시 강화군 삼산면 삼산북로 473",", 47 삼산승영중학교","37.7016764958115","126.318770455974","032-932-3102","032-932-4170","http://seungyoung.icems.kr/","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000326","서도중학교","03","공립","","N","단설","주간","19670202","19670202","2871042021","인천광역시 강화군 서도면 주문도리","53.","417930","23008","인천광역시 강화군 서도면 주문도길 173","(서도면, 서도초,중,고등학교)","37.647566","126.251811","032-932-7005","032-932-7034","http://seodo.icehs.kr","남녀공학"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000329","심도중학교","03","공립","","N","단설","주간","19650920","19641212","2871034022","인천광역시 강화군 화도면 상방리","845-1.","417860","23060","인천광역시 강화군 화도면 마니산로 703-20","(화도면, 심도중학교)","37.6","126.4","032-627-4010","032-937-5907","http://simdo.icems.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000412","관교여자중학교","03","공립","","N","단설","주간","19840301","19840301","2817710600","인천광역시 미추홀구 관교동","512.","402080","22232","인천광역시 미추홀구 경원대로 691","(관교동, 관교여자중학교)","37.4451361794872","126.688968999705","032-434-2763","032-438-0277","http://igg.icems.kr/","녀"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000413","관교중학교","03","공립","","N","단설","주간","19901027","19900301","2817710600","인천광역시 미추홀구 관교동","1길 13.","402080","22240","인천광역시 미추홀구 경원대로670번길 19","(관교동, 관교중학교)","37.444293","126.691849","032-435-0345","032-434-6722","http://www.kwangyo.icems.kr","남"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000414","광성중학교","03","사립","","N","단설","주간","19550219","19550219","2811013200","인천광역시 중구 도원동","산12.","400140","22327","인천광역시 중구 참외전로244번길 47",", 광성중학교 (도원동)","37.4677798856916","126.640534545609","032-760-5260","032-887-1062","http://iks.icems.kr","남"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000416","남인천여자중학교","03","공립","","N","단설","주간","19510301","19510301","2817710600","인천광역시 미추홀구 관교동","335-19.","402080","22240","인천광역시 미추홀구 인하로 426","(관교동, 남인천여자중학교)","37.4451170045441","126.694049852725","032-629-2469","032-421-1826","http://namincheon.icems.kr","녀"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000417","대청중학교","03","공립","","N","단설","주간","19780301","19780301","2872034000","인천광역시 옹진군 대청면","대청리 1143-2.","409850","23105","인천광역시 옹진군 대청면 대청로244번길 116-45","(대청면)","37.8325849185195","124.693978875727","032-836-2206","032-836-7072","http://idmh.icehs.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000419","인천재능중학교","03","사립","","N","단설","주간","19650305","19641113","2814010700","인천광역시 동구 송림동","재능로 178(송림동 122-1).","401075","22573","인천광역시 동구 재능로 178","(송림동, 재능대학)","37.474853","126.650968","032-627-6950","032-627-6985","http://jei.icems.kr","남"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000420","덕적중학교","03","공립","","N","단설","주간","19550427","19550427","2872035022","인천광역시 옹진군 덕적면 진리","덕적남로 15.","409890","23130","인천광역시 옹진군 덕적면 덕적남로 15","(덕적면, 덕적초중고등학교)","37","126.","032-832-9303","032-832-9305","http://deokjeok.icehs.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000421","동산중학교","03","사립","","N","단설","주간","19380714","19380714","2814010700","인천광역시 동구 송림동","송림동 97.","401818","22559","인천광역시 동구 동산로 58",", 동산중학교 (송림동, 동산중학교,동산고등학교)","37.4730380608581","126.648893035484","032-763-7829","032-763-7837","http://dongsanms.icems.kr/","남"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000422","백령중학교","03","공립","","N","병설","주간","19550503","19550503","2872033022","인천광역시 옹진군 백령면 북포리","259.","409910","23103","인천광역시 옹진군 백령면 백령로 708","(백령면, 백령고등학교, 백령중학교)","37.963756","124.676063","032-836-0092","032-836-2210","http://brmh.icehs.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000424","선인중학교","03","공립","","N","단설","주간","19520120","19520120","2817710400","인천광역시 미추홀구 도화동","석정로 165(도화2동 235).","402060","22100","인천광역시 미추홀구 석정로 165",", 선인중학교 (도화동)","37.471681","126.653661","032-764-4311","032-772-9627","http://sunin-m.icems.kr","남"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000425","선화여자중학교","03","공립","","N","단설","주간","19690303","19690303","2817710400","인천광역시 미추홀구 도화동","235번지.","402060","22100","인천광역시 미추홀구 석정로 165",", 선화여자중학교 (도화동)","37.470853","126.653440","032-766-5690","032-762-9117","http://sunhwa.icems.kr","녀"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000426","송도중학교","03","사립","","N","단설","주간","19061003","19061003","2811012500","인천광역시 중구 답동","40.","400090","22324","인천광역시 중구 제물량로 123","(답동, 송도중학교)","37.4682668099791","126.628997490251","032-772-9384","032-764-1766","http://songdo.icems.kr/main.do","남"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000427","신흥여자중학교","03","공립","","N","단설","주간","19830301","19830301","2811012800","인천광역시 중구 신흥동3가","7-210.","400103","22333","인천광역시 중구 인항로24번길 37","(신흥동3가, 신흥여자중학교)","37.4540406004428","126.632101222001","032-883-2922","032-629-2597","http://shinheung.icems.kr","녀"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000428","신흥중학교","03","공립","","N","단설","주간","19830301","19830301","2811012800","인천광역시 중구 신흥동3가","호롱길 26.","22333","22333","인천광역시 중구 인항로24번길 38","(신흥동3가)","37.4541672009512","126.629939660238","032-883-1955","032-885-9275","http://sh.icems.kr","남"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000429","연평중학교","03","공립","","N","병설","주간","19470409","19470409","2872038000","인천광역시 옹진군 연평면","연평리153.","409840","23108","인천광역시 옹진군 연평면 연평로 137번길",", 101 (연평면)","37.664011","125.700786","032-627-1819","032-831-1655","http://ypschool.icehs.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000430","영종중학교","03","공립","","N","단설","주간","19500605","19500605","2811014600","인천광역시 중구 운남동","산153-10번지.","400812","22373","인천광역시 중구 남디로 92","(운남동, 영종중학교)","37.4834937","126.5247599","032-746-0010","032-746-2342","http://youngjong.icems.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000431","영흥중학교","03","공립","","N","단설","주간","19650302","19650302","2872036022","인천광역시 옹진군 영흥면 내리","496-95.","409871","23118","인천광역시 옹진군 영흥면 내동로 107","(영흥면, 영흥고등학교, 영흥중학교)","37.265939","126.480276","032-886-0433","032-886-0434","http://youngheung.icems.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000432","용유중학교","03","공립","","N","단설","주간","19650316","19641212","2811015000","인천광역시 중구 남북동","584-2.","400440","22384","인천광역시 중구 남북로87번길 4","(남북동)","37.4482508736095","126.41237363766","032-746-5823","032-629-2824","http://yongyu.icems.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000433","용현여자중학교","03","공립","","N","단설","주간","19850301","19850301","2817710200","인천광역시 미추홀구 용현동","627-38번지.","402025","22189","인천광역시 미추홀구 낙섬동로 28","(용현동, 용현여자중학교)","37.4484050318737","126.640672476863","032-884-8462","032-885-4159","http://yhg.icems.kr","녀"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000434","용현중학교","03","공립","","N","단설","주간","19860305","19860305","2817710200","인천광역시 미추홀구 용현동","627-435.","402834","22189","인천광역시 미추홀구 낙섬동로 16","(용현동, 용현중학교)","37.4478537987364","126.63954952889","032-885-2509","032-888-9877","http://yong.icems.kr/","남"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000435","인성여자중학교","03","사립","","N","단설","주간","19520515","19520515","2811012000","인천광역시 중구 송학동2가","18.","400052","22315","인천광역시 중구 홍예문로 39","(송학동2가,인성여자중학교)","37.4742132975725","126.624387307241","032-762-8505","032-766-2857","http://insung.icems.kr","녀"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000436","인천공항중학교","03","공립","","N","단설","주간","20020305","20020305","2811014700","인천광역시 중구 운서동","2747-8.","400717","22368","인천광역시 중구 영종대로27번길 49",", 인천공항중학교 (운서동, 인천공항중학교)","37.4977482228521","126.484165789798","032-746-3703","032-746-3706","http://gonghang.icems.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000437","인천남중학교","03","공립","","N","단설","주간","19460901","19460901","2817710100","인천광역시 미추홀구 숭의동","숭의동,인천남중학교).","22163","22163","인천광역시 미추홀구 수봉로 16-23","(숭의동, 인천남 중학교)","37.464429","126.654456","032-882-2503","032-882-8180","http://icnamjung.icems.kr","남"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000439","박문중학교","03","사립","","N","단설","주간","19400518","19400518","2818510600","인천광역시 연수구 송도동",".","","21982","인천광역시 연수구 송도과학로51번길 102",", 박문중학교 (송도동)","37.385431","126.672437","032-890-1965","032-890-1990","http://bakmun.icems.kr","남녀공학"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000440","인하대학교사범대학부속중학교","03","사립","","N","부속","주간","19690303","19681120","2817710300","인천광역시 미추홀구 학익동","306-30.","402042","22211","인천광역시 미추홀구 재넘이길123번길 29","(학익동, 인하사범대부속중고등학교)","37.4459656132068","126.662865293206","032-452-9900","032-875-1325","inha.icems.kr","남"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000441","인화여자중학교","03","공립","","N","단설","주간","19641113","19641113","2817710400","인천광역시 미추홀구 도화동","인천대길 319.","402080","22100","인천광역시 미추홀구 석정로 165","(도화동)","37.46862","126.65685","032-762-2015","032-766-5024","inhwams.icems.kr","녀"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000442","제물포여자중학교","03","공립","","N","단설","주간","19800301","19800301","2817710500","인천광역시 미추홀구 주안동","1529.","402860","22228","인천광역시 미추홀구 인주대로470번길 20","(주안동, 제물포여자중학교)","37.4491454701074","126.688206517954","032-422-2069","032-426-8826","http://jmp.icems.kr","녀"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000444","화도진중학교","03","공립","","N","단설","주간","19920301","19920301","2814010200","인천광역시 동구 화수동","2-5.","401022","22513","인천광역시 동구 화수로 64","(화수동, 화도진중학교)","37.4845233063121","126.632060343964","032-761-4612","032-761-3247","http://hwadojin.icems.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000615","간석여자중학교","03","공립","","N","단설","주간","19841023","19840301","2820010200","인천광역시 남동구 간석동","80-1 번지.","405233","21510","인천광역시 남동구 간석로25번길 13","(간석동, 간석여자중학교)","37.468458","126.710719","032-429-5969","032-629-7667","http://ganseok.icems.kr/","녀"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000616","구월여자중학교","03","공립","","N","단설","주간","19900301","19900301","2820010100","인천광역시 남동구 구월동","1409-1 구월여자중학교 .","405841","21570","인천 남동구 성말로13번길 78",", 구월여자중학교  (구월동,구월여자중학교)","37.4485449965478","126.702737794095","032-433-4005","032-435-0467","http://gwg.icems.kr","녀"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000617","구월중학교","03","공립","","N","단설","주간","19810301","19810301","2820010100","인천광역시 남동구 구월동","22번지.","405220","21561","인천광역시 남동구 남동대로 814","(구월동)","37.455570","126.709422","032-460-6503","032-467-5913","http://guwol.icems.kr","남"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000618","남동중학교","03","공립","","N","단설","주간","19920301","19920301","2820010300","인천광역시 남동구 만수동","1047 .","405246","21596","인천광역시 남동구 담방로 7","(만수동, 남동중학교)","37.439927","126.737747","032-462-0120","032-468-5326","http://namdong.icems.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000619","논곡중학교","03","공립","","N","단설","주간","20010305","20010305","2820011000","인천광역시 남동구 논현동","553-21.","405850","21636","인천광역시 남동구 논곡로 84","(논현동, 논곡중학교)","37.4149205294476","126.712020587651","032-442-0413","032-442-0414","http://nongok.icems.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000620","동인천중학교","03","공립","","N","단설","주간","19510830","19510830","2820010100","인천광역시 남동구 구월동","1089-1 (장학길 8).","405223","21553","인천광역시 남동구 구월남로57번길 12","(구월동, 동인천중학교)","37.4548280594963","126.697536559551","032-422-3743","032-629-7405","http://donginchon.icems.kr/","남"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000621","만성중학교","03","공립","","N","단설","주간","19940301","19940301","2820010300","인천광역시 남동구 만수동","1005-6.","405867","21541","인천광역시 남동구 인주대로 899","(만수동, 만성중학교)","37.448686","126.737320","032-468-8016","032-472-2239","http://manseong.icems.kr/","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000622","만수북중학교","03","공립","","N","단설","주간","19870611","19870304","2820010300","인천광역시 남동구 만수동","10.","405244","21522","인천광역시 남동구 만수서로 117",", 만수북중학교 (만수동)","37.461311","126.738759","032-472-3122","032-472-3127","http://mansubuk.icems.kr/","남"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000623","만수여자중학교","03","공립","","N","단설","주간","19870528","19870301","2820010300","인천광역시 남동구 만수동","27 번지.","405244","21525","인천광역시 남동구 만수로50번길 22-36","(만수동, 만수여자중학교)","37.459086","126.733068","032-464-2262","032-468-7374","http://msgirls.icems.kr/","녀"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000624","만수중학교","03","공립","","N","단설","주간","19840302","19840302","2820010300","인천광역시 남동구 만수동","48.","405244","21528","인천광역시 남동구 인수로 13","(만수동,만수중학교)","37.4","126.7","032-467-1833~6","032-467-1837","http://mansu.icems.kr/","남"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000625","만월중학교","03","공립","","N","단설","주간","19920301","19920301","2820010500","인천광역시 남동구 서창동","658.","405260","21610","인천광역시 남동구 서창남순환로 22","(서창동, 만월중학교)","37.4","126.7","032-4574-600","032-4574-602","www.manwol.icems.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000626","상인천여자중학교","03","공립","","N","단설","주간","19610406","19610228","2820010200","인천광역시 남동구 간석동","505-11.","405231","21553","인천광역시 남동구 문화로169번길 30","(간석동, 상인천여자중학교)","37.4556329002066","126.699395927048","032-437-9711","032-437-9714","http://sicg.icems.kr","녀"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000627","상인천중학교","03","공립","","N","단설","주간","19600406","19600406","2820010200","인천광역시 남동구 간석동","11-1.","405800","21546","인천광역시 남동구 백범로297번길 21","(간석동, 상인천중학교)","37.4625518667868","126.716580866306","032-422-0952","032-422-0941","http://sic.icems.kr","남"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000628","선학중학교","03","공립","","N","단설","주간","19930607","19930226","2818510200","인천광역시 연수구 선학동","선학2로 19.","406090","21938","인천광역시 연수구 선학로 19","(선학동, 선학중학교)","37.420390","126.698101","032-814-2907","032-629-7948","http://shm.icems.kr/main.do","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000629","숭덕여자중학교","03","사립","","N","단설","주간","19660530","19660530","2820010300","인천광역시 남동구 만수동","23.","405242","21521","인천광역시 남동구 만수로73번길 20-23","(만수동, 숭덕여자중고등학교)","37.4642824697314","126.733918494867","032-463-7436","032-463-3825","http://soongduk.icems.kr","녀"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000630","연성중학교","03","공립","","N","단설","주간","19940301","19940301","2818510500","인천광역시 연수구 동춘동","923-7(원인재로 105).","406826","21967","인천광역시 연수구 원인재로 105","(동춘동, 연성중학교)","37.4089923336622","126.677321758563","032-815-4129","032-817-4051","http://yeonsung.icems.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000631","연수중학교","03","공립","","N","단설","주간","19941104","19940301","2818510300","인천광역시 연수구 연수동","579-2(원인재로 231).","406110","21933","인천광역시 연수구 원인재로 231","(연수동, 연수중학교)","37.4166105073245","126.68639394851","032-815-4038","032-819-8106","http://yeonsu.icems.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000632","연화중학교","03","공립","","N","단설","주간","20000301","20000301","2818510300","인천광역시 연수구 연수동","연수중앙로1(632번지) 연화중학교.","406110","21930","인천광역시 연수구 용담로 156","(연수동, 연화중학교)","37.4123306858023","126.68033921086","032-822-5581","032-822-5585","http://yhm.icems.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000633","인송중학교","03","공립","","N","단설","주간","19810305","19810305","2818510100","인천광역시 연수구 옥련동","194-28.","406050","21956","인천광역시 연수구 능허대로79번길 55","(옥련동,인송중학교)","37.4265123158647","126.642471809751","032-832-8511","032-832-8517","insong.icems.kr","남녀공학"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000634","인천여자중학교","03","공립","","N","단설","주간","20171026","19460901","2818510500","인천광역시 연수구 동춘동","932-1.","406132","21973","인천광역시 연수구 원인재로 47","(동춘동)","37.4045247734643","126.673920928492","032-629-8283","032-821-6342","http://icg.icems.kr","녀"
